offer_id,token,position,pos_tag,label
344,(,82,nc0s000,
344,hab,83,vaip000,
344,doble,87,aq0000,
344,),92,nc0s000,
345,¡,0,faa,
345,CUN,1,np00000,
345,a,5,sp000,
345,Uruguay,7,np00000,
345,$,15,zm,
345,"8,863",16,dn0000,
345,!,21,fat,
345,(,23,z0,
345,Y,24,cc,
345,por,26,sp000,
345,sólo,30,rg,
345,$,15,nc0p000,
345,"2,543",36,dn0000,
345,agrega,42,vmip000,
345,6,19,dn0000,
345,noches,51,nc0p000,
345,de,58,sp000,
345,hotel,61,nc0s000,
345,),66,nc0s000,
346,¡,0,faa,
346,CDMX,1,np00000,
346,al,6,sp000,
346,Ártico,9,np00000,
346,$,16,zm,
346,"6,804",17,dn0000,
346,!,22,fat,
346,(,24,z0,
346,Y,25,cc,
346,por,27,sp000,
346,sólo,31,rg,
346,$,16,nc0p000,
346,"4,125",37,z0,
346,agrega,43,vmip000,
346,4,21,dn0000,
346,noches,52,nc0p000,
346,de,59,sp000,
346,hotel,62,nc0s000,
346,),67,nc0s000,
347,¡,0,faa,
347,CDMX,1,np00000,
347,a,6,sp000,
347,Puerto,8,np00000,
347,Rico,15,np00000,
347,$,20,zm,
347,"3,401",21,z0,
347,!,26,fat,
347,(,28,z0,
347,Y,29,cc,
347,por,31,sp000,
347,sólo,35,rg,
347,$,20,nc0p000,
347,"3,658",41,dn0000,
347,agrega,47,vmip000,
347,4,23,dn0000,
347,noches,56,nc0p000,
347,de,63,sp000,
347,hotel,66,nc0s000,
347,),71,nc0s000,
348,¡,0,faa,
348,CDMX,1,np00000,
348,a,6,sp000,
348,Melbourne,8,np00000,
348,",",17,fc,
348,Australia,19,np00000,
348,🇦🇺,29,z0,
348,$,32,zm,
348,"14,933",33,z0,
348,!,39,fat,
348,Por,41,sp000,
348,$,32,zm,
348,"5,347",46,dn0000,
348,p,52,np00000,
348,/,53,fh,
348,persona,54,nc0s000,
348,adicionales,62,aq0000,
348,agrega,74,vmip000,
348,8,81,dn0000,
348,días,83,nc0p000,
348,y,88,cc,
348,7,50,z0,
348,noches,92,nc0p000,
348,de,99,sp000,
348,hotel,102,nc0s000,
348,4,34,dn0000,
348,estrellas,110,nc0p000,
348,(,120,nc0s000,
348,hab,121,vaip000,
348,doble,125,aq0000,
348,),130,nc0s000,
349,¡,0,faa,
349,CDMX,1,np00000,
349,a,6,sp000,
349,Guatemala,8,np00000,
349,$,18,zm,
349,"3,499",19,z0,
349,!,24,fat,
349,(,26,z0,
349,Y,27,cc,
349,por,29,sp000,
349,sólo,33,rg,
349,$,18,nc0p000,
349,"1,683",39,dn0000,
349,agrega,45,vmip000,
349,3,19,dn0000,
349,noches,54,nc0p000,
349,de,61,sp000,
349,hotel,64,nc0s000,
349,),69,nc0s000,
350,¡,0,faa,
350,CDMX,1,np00000,
350,a,6,sp000,
350,Calgary,8,np00000,
350,",",15,fc,
350,Canadá,17,np00000,
350,–,24,fg,
350,$,26,zm,
350,"5,807",27,dn0000,
350,!,32,fat,
350,Opción,34,np00000,
350,de,41,sp000,
350,guesthouse,44,aq0000,
350,6,55,z0,
350,días,57,nc0p000,
350,y,14,cc,
350,5,27,dn0000,
350,noches,66,nc0p000,
350,por,73,sp000,
350,$,26,nc0p000,
350,"3,873",78,np00000,
350,p,35,np00000,
350,/,85,fh,
350,persona,86,nc0s000,
350,(,94,nc0s000,
350,hab,95,vaip000,
350,doble,99,aq0000,
350,),104,nc0s000,
351,¡,0,faa,
351,GDL,1,np00000,
351,a,5,sp000,
351,Alaska,7,np00000,
351,$,14,zm,
351,"6,656",15,dn0000,
351,!,20,fat,
351,(,22,z0,
351,Y,23,cc,
351,por,25,sp000,
351,sólo,29,rg,
351,$,14,nc0p000,
351,"5,052",35,dn0000,
351,agrega,41,vmip000,
351,7,48,dn0000,
351,noches,50,nc0p000,
351,de,57,sp000,
351,hotel,60,nc0s000,
351,),65,nc0s000,
352,¡,0,faa,
352,CDMX,1,np00000,
352,",",5,fc,
352,MTY,7,np00000,
352,",",5,fc,
352,GDL,12,np00000,
352,y,16,cc,
352,Silao,18,np00000,
352,a,21,sp000,
352,Cancún,26,np00000,
352,+,33,rg,
352,Habana,35,np00000,
352,–,42,fg,
352,$,44,zm,
352,"4,189",45,z0,
352,!,50,fat,
352,Opción,52,np00000,
352,de,59,sp000,
352,hotel,62,nc0s000,
352,8,48,dn0000,
352,días,70,nc0p000,
352,y,16,cc,
352,7,77,z0,
352,noches,79,nc0p000,
352,por,86,sp000,
352,$,44,nc0p000,
352,"3,052",91,z0,
352,p,53,np00000,
352,/,98,fh,
352,persona,99,nc0s000,
352,(,107,nc0s000,
352,hab,108,vaip000,
352,doble,112,aq0000,
352,),117,nc0s000,
353,¡,0,faa,
353,CDMX,1,np00000,
353,a,6,sp000,
353,Hiroshima,8,np00000,
353,",",17,fc,
353,Japón,19,np00000,
353,–,25,fg,
353,$,27,zm,
353,"10,960",28,dn0000,
353,!,34,fat,
353,Por,36,sp000,
353,$,27,zm,
353,"2,438",41,dn0000,
353,agrega,47,vmip000,
353,9,31,dn0000,
353,días,56,nc0p000,
353,y,61,cc,
353,8,45,w,
353,noches,65,nc0p000,
353,de,72,sp000,
353,hostal,75,nc0s000,
353,p,21,np00000,
353,/,83,fh,
353,persona,84,nc0s000,
354,¡,0,faa,n
354,CDMX,1,np00000,o
354,a,6,sp000,s
354,Cancún,8,np00000,d
354,–,15,fg,n
354,$,17,zm,n
354,"1,225",18,dn0000,p
354,!,23,fat,n
354,Por,25,sp000,n
354,$,17,zm,n
354,681,30,dn0000,n
354,(,34,nc0s000,n
354,p,35,np00000,n
354,/,36,fh,n
354,persona,37,nc0s000,n
354,),44,nc0s000,n
354,agrega,46,vmip000,n
354,4,53,dn0000,n
354,días,55,nc0p000,n
354,y,60,cc,n
354,3,62,rg,n
354,noches,64,nc0p000,n
354,de,71,sp000,n
354,hospedaje,74,nc0s000,n
354,en,84,sp000,n
354,Playa,87,np00000,n
354,del,93,sp000,n
354,Carmen,97,np00000,n
354,(,34,nc0s000,n
354,hab,105,vaip000,n
354,doble,109,aq0000,n
354,),44,nc0s000,n
355,¡,0,faa,
355,CDMX,1,np00000,
355,a,6,sp000,
355,Bogotá,8,np00000,
355,$,15,zm,
355,"2,845",16,dn0000,
355,!,21,fat,
355,Directos,23,aq0000,
355,(,32,nc0s000,
355,Y,33,cc,
355,por,35,sp000,
355,sólo,39,rg,
355,$,15,nc0p000,
355,"1,047",45,dn0000,
355,agrega,51,vmip000,
355,4,19,dn0000,
355,noches,60,nc0p000,
355,de,67,sp000,
355,hotel,70,nc0s000,
355,),75,nc0s000,
356,¡,0,faa,
356,Todo,1,di0000,
356,México,6,np00000,
356,a,13,sp000,
356,La,15,da0000,
356,Habana,18,np00000,
356,🇨🇺,25,z0,
356,$,28,zm,
356,"3,775",29,dn0000,
356,!,34,fat,
356,Opción,36,np00000,
356,de,43,sp000,
356,hotel,46,nc0s000,
356,4,52,dn0000,
356,días,54,nc0p000,
356,y,59,cc,
356,3,29,z0,
356,noches,63,nc0p000,
356,con,70,sp000,
356,desayunos,74,nc0p000,
356,por,84,sp000,
356,$,28,zm,
356,"1,165",89,dn0000,
356,p,37,np00000,
356,/,96,fh,
356,persona,97,nc0s000,
356,(,105,nc0s000,
356,hab,106,vaip000,
356,doble,110,aq0000,
356,),115,nc0s000,
356,",",30,fc,
356,$,28,nc0p000,
356,"1,954",119,dn0000,
356,todo,125,pi000000,
356,incluido,130,aq0000,
357,¡,0,faa,
357,CUN,1,np00000,
357,a,5,sp000,
357,Manchester,7,np00000,
357,$,18,zm,
357,"8,772",19,dn0000,
357,!,24,fat,
357,Directos,26,aq0000,
357,(,35,nc0s000,
357,Y,36,cc,
357,por,38,sp000,
357,sólo,42,rg,
357,$,18,nc0p000,
357,"1,819",48,dn0000,
357,agrega,54,vmip000,
357,3,61,dn0000,
357,noches,63,nc0p000,
357,de,70,sp000,
357,hotel,73,nc0s000,
357,),78,nc0s000,
358,¡,0,faa,
358,CUN,1,np00000,
358,a,5,sp000,
358,Florida,7,np00000,
358,$,15,zm,
358,"2,560",16,dn0000,
358,!,21,fat,
358,Directos,23,aq0000,
358,(,32,nc0s000,
358,Y,33,cc,
358,por,35,sp000,
358,sólo,39,rg,
358,$,15,nc0p000,
358,"1,980",45,dn0000,
358,agrega,51,vmip000,
358,3,58,dn0000,
358,noches,60,nc0p000,
358,de,67,sp000,
358,hotel,70,nc0s000,
358,),75,nc0s000,
359,¡,0,faa,
359,CDMX,1,np00000,
359,a,6,sp000,
359,Punta,8,np00000,
359,Cana,14,np00000,
359,$,19,zm,
359,"6,831",20,dn0000,
359,!,25,fat,
359,(,27,z0,
359,Y,28,cc,
359,por,30,sp000,
359,sólo,34,rg,
359,$,19,nc0p000,
359,"1,465",40,dn0000,
359,agrega,46,vmip000,
359,4,42,dn0000,
359,noches,55,nc0p000,
359,de,62,sp000,
359,hotel,65,nc0s000,
359,),70,nc0s000,
360,¡,0,faa,
360,CDMX,1,np00000,
360,a,6,sp000,
360,Los,8,da0000,
360,Angeles,12,np00000,
360,$,20,zm,
360,"3,430",21,z0,
360,!,26,fat,
361,¡,0,faa,
361,CDMX,1,np00000,
361,a,6,sp000,
361,Bangkok,8,np00000,
361,",",15,fc,
361,Tailandia,17,np00000,
361,–,27,fg,
361,$,29,zm,
361,"11,170",30,dn0000,
361,!,36,fat,
361,Opción,38,np00000,
361,de,45,sp000,
361,hotel,48,nc0s000,
361,9,54,dn0000,
361,días,56,nc0p000,
361,y,61,cc,
361,8,63,w,
361,noches,65,nc0p000,
361,por,72,sp000,
361,$,29,nc0p000,
361,"2,216",77,z0,
361,p,39,np00000,
361,/,84,fh,
361,persona,85,nc0s000,
361,(,93,nc0s000,
361,hab,94,vaip000,
361,doble,98,aq0000,
361,),103,nc0s000,
362,Bus,0,np00000,
362,¡,4,faa,
362,CDMX,5,np00000,
362,a,10,sp000,
362,Sayulita,12,np00000,
362,–,21,fg,
362,$,23,zm,
362,"2,071",24,dn0000,
362,!,29,fat,
362,Opción,31,np00000,
362,de,38,sp000,
362,4,41,z0,
362,noches,43,nc0p000,
362,de,38,sp000,
362,hostal,53,nc0s000,
362,por,60,sp000,
362,$,23,zm,
362,"1,008",65,dn0000,
363,¡,0,faa,
363,Todo,1,di0000,
363,México,6,np00000,
363,a,13,sp000,
363,Vancouver,15,np00000,
363,–,25,fg,
363,$,27,zm,
363,"4,683",28,z0,
363,!,33,fat,
363,Opción,35,np00000,
363,de,42,sp000,
363,hostal,45,nc0s000,
363,4,28,z0,
363,días,54,nc0p000,
363,y,59,cc,
363,3,32,rg,
363,noches,63,nc0p000,
363,por,70,sp000,
363,$,27,zm,
363,"2,005",75,dn0000,
363,con,81,sp000,
363,desayunos,85,nc0p000,
364,¡,0,faa,
364,Todo,1,di0000,
364,México,6,np00000,
364,a,13,sp000,
364,Toronto,15,np00000,
364,–,23,fg,
364,$,25,zm,
364,"5,471",26,dn0000,
364,!,31,fat,
364,Opción,33,np00000,
364,de,40,sp000,
364,guesthouse,43,aq0000,
364,5,26,z0,
364,días,56,nc0p000,
364,y,61,cc,
364,4,28,z0,
364,noches,65,nc0p000,
364,por,72,sp000,
364,$,25,zm,
364,"3,000",77,dn0000,
364,p,34,np00000,
364,/,84,fh,
364,persona,85,nc0s000,
364,(,93,nc0s000,
364,hab,94,vaip000,
364,doble,98,aq0000,
364,),103,nc0s000,
365,¡,0,faa,
365,CDMX,1,np00000,
365,",",5,fc,
365,GDL,7,np00000,
365,y,11,cc,
365,Silao,13,np00000,
365,a,16,sp000,
365,San,21,np00000,
365,José,25,np00000,
365,",",5,fc,
365,Costa,31,np00000,
365,Rica,37,np00000,
365,!,41,fat,
365,Opción,43,np00000,
365,de,50,sp000,
365,hotel,53,nc0s000,
365,8,59,dn0000,
365,días,61,nc0p000,
365,y,11,cc,
365,7,68,z0,
365,noches,70,nc0p000,
365,por,77,sp000,
365,$,81,zm,
365,"3,168",82,dn0000,
365,p,44,np00000,
365,/,89,fh,
365,persona,90,nc0s000,
365,con,98,sp000,
365,desayunos,102,nc0p000,
365,(,112,nc0s000,
365,hab,113,vaip000,
365,doble,117,aq0000,
365,),122,nc0s000,
366,¡,0,faa,
366,CDMX,1,np00000,
366,a,6,sp000,
366,Los,8,da0000,
366,Cabos,12,np00000,
366,–,18,fg,
366,$,20,zm,
366,"1,606",21,dn0000,
366,!,26,fat,
366,Opción,28,np00000,
366,de,35,sp000,
366,hotel,38,nc0s000,
366,5,44,dn0000,
366,días,46,nc0p000,
366,y,51,cc,
366,4,53,z0,
366,noches,55,nc0p000,
366,por,62,sp000,
366,$,20,zm,
366,"2,100",67,dn0000,
366,p,29,np00000,
366,/,74,fh,
366,persona,75,nc0s000,
366,(,83,nc0s000,
366,hab,84,vaip000,
366,doble,88,aq0000,
366,),93,nc0s000,
367,¡,0,faa,
367,CDMX,1,np00000,
367,a,6,sp000,
367,Lima,8,np00000,
367,$,13,zm,
367,"6,634",14,dn0000,
367,!,19,fat,
367,Directos,21,aq0000,
367,(,30,nc0s000,
367,Y,31,cc,
367,por,33,sp000,
367,sólo,37,rg,
367,$,13,nc0p000,
367,"2,991",43,dn0000,
367,agrega,49,vmip000,
367,5,56,dn0000,
367,noches,58,nc0p000,
367,de,65,sp000,
367,hotel,68,nc0s000,
367,),73,nc0s000,
368,¡,0,faa,
368,CDMX,1,np00000,
368,a,6,sp000,
368,Cuzco,8,np00000,
368,$,14,zm,
368,"6,542",15,dn0000,
368,!,20,fat,
368,(,22,z0,
368,Y,23,cc,
368,por,25,sp000,
368,sólo,29,rg,
368,$,14,nc0p000,
368,"2,136",35,dn0000,
368,agrega,41,vmip000,
368,7,48,dn0000,
368,noches,50,nc0p000,
368,de,57,sp000,
368,Hotel,60,np00000,
368,),65,f0,
369,¡,0,faa,
369,CUN,1,np00000,
369,a,5,sp000,
369,Noruega,7,np00000,
369,$,15,zm,
369,"9,418",16,dn0000,
369,!,21,fat,
370,¡,0,faa,
370,CDMX,1,np00000,
370,a,6,sp000,
370,Río,8,np00000,
370,de,12,sp000,
370,Janeiro,15,np00000,
370,$,23,zm,
370,"9,274",24,dn0000,
370,!,29,fat,
370,(,31,z0,
370,Y,32,cc,
370,por,34,sp000,
370,sólo,38,rg,
370,$,23,nc0p000,
370,"2,668",44,dn0000,
370,agrega,50,vmip000,
370,7,27,dn0000,
370,noches,59,nc0p000,
370,de,12,sp000,
370,Hotel,69,np00000,
370,),74,f0,
371,¡,0,faa,
371,Todo,1,di0000,
371,México,6,np00000,
371,a,13,sp000,
371,Madrid,15,np00000,
371,+,22,cc,
371,Roma,24,np00000,
371,–,29,fg,
371,$,31,zm,
371,"14,883",32,z0,
371,!,38,fat,
371,Opción,40,np00000,
371,de,47,sp000,
371,hotel,50,nc0s000,
371,8,35,dn0000,
371,noches,58,nc0p000,
371,por,65,sp000,
371,$,31,nc0p000,
371,"5,659",70,z0,
371,p,41,np00000,
371,/,77,fh,
371,persona,78,nc0s000,
371,(,86,nc0s000,
371,hab,87,vaip000,
371,doble,91,aq0000,
371,),96,nc0s000,
372,¡,0,faa,
372,Todo,1,di0000,
372,México,6,np00000,
372,a,13,sp000,
372,Cusco,15,np00000,
372,",",20,fc,
372,Perú,22,np00000,
372,–,27,fg,
372,$,29,zm,
372,"6,587",30,dn0000,
372,!,35,fat,
372,Opción,37,np00000,
372,de,44,sp000,
372,hotel,47,nc0s000,
372,8,33,dn0000,
372,días,55,nc0p000,
372,y,60,cc,
372,7,34,z0,
372,noches,64,nc0p000,
372,por,71,sp000,
372,$,29,zm,
372,"2,273",76,dn0000,
372,por,71,sp000,
372,persona,86,nc0s000,
372,(,94,nc0s000,
372,hab,95,vaip000,
372,doble,99,aq0000,
372,),104,nc0s000,
372,con,106,sp000,
372,desayunos,110,nc0p000,
372,),104,nc0s000,
373,¡,0,faa,
373,Todo,1,di0000,
373,México,6,np00000,
373,a,13,sp000,
373,Amsterdam,15,np00000,
373,🇳🇱,25,np00000,
373,$,28,zm,
373,"12,985",29,z0,
373,!,35,fat,
373,Por,37,sp000,
373,$,28,nc0p000,
373,"4,717",42,z0,
373,p,48,np00000,
373,/,49,fh,
373,persona,50,nc0s000,
373,agrega,58,vmip000,
373,6,65,dn0000,
373,noches,67,nc0p000,
373,de,74,sp000,
373,hotel,77,nc0s000,
373,(,83,nc0s000,
373,hab,84,vaip000,
373,doble,88,aq0000,
373,),93,nc0s000,
373,.,94,fp,
374,¡,0,faa,
374,CUN,1,np00000,
374,a,5,sp000,
374,Uruguay,7,np00000,
374,$,15,zm,
374,"9,134",16,dn0000,
374,!,21,fat,
374,(,23,z0,
374,Y,24,cc,
374,por,26,sp000,
374,sólo,30,rg,
374,$,15,nc0p000,
374,"1,595",36,dn0000,
374,agrega,42,vmip000,
374,4,20,dn0000,
374,noches,51,nc0p000,
374,de,58,sp000,
374,hospedaje,61,nc0s000,
374,),70,nc0s000,
375,¡,0,faa,
375,CUN,1,np00000,
375,a,5,sp000,
375,Inglaterra,7,np00000,
375,$,18,zm,
375,"10,019",19,z0,
375,!,25,fat,
376,¡,0,faa,
376,Todo,1,di0000,
376,México,6,np00000,
376,a,13,sp000,
376,París,15,np00000,
376,–,21,fg,
376,$,23,zm,
376,"13,840",24,z0,
376,!,30,fat,
376,🇫🇷,32,z0,
376,Opción,34,np00000,
376,de,41,sp000,
376,hostal,44,nc0s000,
376,6,51,z0,
376,noches,53,nc0p000,
376,por,60,sp000,
376,$,23,zm,
376,"2,325",65,dn0000,
376,con,71,sp000,
376,desayunos,75,nc0p000,
377,¡,0,faa,
377,Todo,1,di0000,
377,México,6,np00000,
377,a,13,sp000,
377,Madrid,15,np00000,
377,–,22,fg,
377,$,24,zm,
377,"13,692",25,z0,
377,!,31,fat,
377,Por,33,sp000,
377,$,24,zm,
377,"5,384",38,dn0000,
377,p,44,np00000,
377,/,45,fh,
377,persona,46,nc0s000,
377,agrega,54,vmip000,
377,6,28,dn0000,
377,noches,63,nc0p000,
377,de,70,sp000,
377,hotel,73,nc0s000,
377,4,42,dn0000,
377,estrellas,81,nc0p000,
377,(,91,nc0s000,
377,hab,92,vaip000,
377,doble,96,aq0000,
377,),101,nc0s000,
377,.,102,fp,
378,¡,0,faa,
378,Montreal,1,np00000,
378,a,7,sp000,
378,Francia,12,np00000,
378,$,20,zm,
378,"5,653",21,dn0000,
378,!,26,fat,
378,(,28,nc0s000,
378,Directos,29,aq0000,
378,),37,nc0s000,
379,¡,0,faa,
379,CDMX,1,np00000,
379,a,6,sp000,
379,Cartagena,8,np00000,
379,+,18,cc,
379,Bogotá,20,np00000,
379,$,27,zm,
379,"4,464",28,dn0000,
379,!,33,fat,
379,(,35,z0,
379,Y,36,cc,
379,por,38,sp000,
379,sólo,42,rg,
379,$,27,nc0p000,
379,"3,923",48,z0,
379,agrega,54,vmip000,
379,11,61,dn0000,
379,noches,64,nc0p000,
379,de,71,sp000,
379,hospedaje,74,nc0s000,
379,),83,nc0s000,
380,¡,0,faa,
380,CDMX,1,np00000,
380,a,6,sp000,
380,Bogotá,8,np00000,
380,–,15,fg,
380,$,17,zm,
380,"3,578",18,dn0000,
380,!,23,fat,
380,Opción,25,np00000,
380,de,32,sp000,
380,hotel,35,nc0s000,
380,5,20,dn0000,
380,días,43,nc0p000,
380,y,48,cc,
380,4,50,z0,
380,noches,52,nc0p000,
380,por,59,sp000,
380,$,17,zm,
380,846,64,dn0000,
380,p,26,np00000,
380,/,69,fh,
380,persona,70,nc0s000,
380,con,78,sp000,
380,desayunos,82,nc0p000,
380,(,92,nc0s000,
380,hab,93,vaip000,
380,doble,97,aq0000,
380,),102,nc0s000,
380,.,103,fp,
380,Hostal,105,np00000,
380,con,78,sp000,
380,desayunos,82,nc0p000,
380,por,59,sp000,
380,$,17,zm,
380,626,131,dn0000,
381,¡,0,faa,
381,CDMX,1,np00000,
381,a,6,sp000,
381,Bogotá,8,np00000,
381,+,15,cc,
381,Punta,17,np00000,
381,Cana,23,np00000,
381,$,28,zm,
381,"9,904",29,dn0000,
381,!,34,fat,
381,(,36,z0,
381,Y,37,cc,
381,por,39,sp000,
381,sólo,43,rg,
381,$,28,nc0p000,
381,"2,991",49,dn0000,
381,agrega,55,vmip000,
381,9,29,dn0000,
381,noches,64,nc0p000,
381,de,71,sp000,
381,hospedaje,74,nc0s000,
381,),83,nc0s000,
382,¡,0,faa,
382,Todo,1,di0000,
382,México,6,np00000,
382,a,13,sp000,
382,Río,15,np00000,
382,de,19,sp000,
382,Janeiro,22,np00000,
382,$,30,zm,
382,"10,269",31,z0,
382,!,37,fat,
382,Opción,39,np00000,
382,de,19,sp000,
382,hotel,49,nc0s000,
382,10,31,dn0000,
382,días,58,nc0p000,
382,",",33,fc,
382,9,36,z0,
382,noches,66,nc0p000,
382,por,73,sp000,
382,$,30,nc0p000,
382,"3,491",78,z0,
382,p,40,np00000,
382,/,85,fh,
382,persona,86,nc0s000,
382,con,94,sp000,
382,desayunos,98,nc0p000,
382,(,108,nc0s000,
382,hab,109,vaip000,
382,doble,113,aq0000,
382,),118,nc0s000,
383,¡,0,faa,
383,Todo,1,di0000,
383,México,6,np00000,
383,a,13,sp000,
383,Montreal,15,np00000,
383,",",23,fc,
383,Canadá,25,np00000,
383,–,32,fg,
383,$,34,zm,
383,"5,669",35,dn0000,
383,!,40,fat,
383,Opción,42,np00000,
383,de,49,sp000,
383,hostal,52,nc0s000,
383,6,37,z0,
383,días,61,nc0p000,
383,y,66,cc,
383,5,35,dn0000,
383,noches,70,nc0p000,
383,por,77,sp000,
383,$,34,zm,
383,"1,353",82,dn0000,
383,con,88,sp000,
383,desayunos,92,nc0p000,
384,¡,0,faa,
384,Todo,1,di0000,
384,México,6,np00000,
384,a,13,sp000,
384,Cusco,15,np00000,
384,",",20,fc,
384,Perú,22,np00000,
384,–,27,fg,
384,$,29,zm,
384,"7,509",30,z0,
384,!,35,fat,
384,Opción,37,np00000,
384,de,44,sp000,
384,hotel,47,nc0s000,
384,8,53,dn0000,
384,días,55,nc0p000,
384,y,60,cc,
384,7,30,z0,
384,noches,64,nc0p000,
384,por,71,sp000,
384,$,29,zm,
384,"2,375",76,dn0000,
384,por,71,sp000,
384,persona,86,nc0s000,
384,(,94,nc0s000,
384,hab,95,vaip000,
384,doble,99,aq0000,
384,),104,nc0s000,
384,con,106,sp000,
384,desayunos,110,nc0p000,
384,),104,nc0s000,
385,¡,0,faa,
385,Todo,1,di0000,
385,México,6,np00000,
385,a,13,sp000,
385,Buenos,15,np00000,
385,Aires,22,np00000,
385,",",27,fc,
385,Argentina,29,np00000,
385,–,39,fg,
385,$,41,zm,
385,"11,247",42,dn0000,
385,!,48,fat,
385,Opción,50,np00000,
385,de,57,sp000,
385,hotel,60,nc0s000,
385,8,66,dn0000,
385,días,68,nc0p000,
385,y,73,cc,
385,7,47,z0,
385,noches,77,nc0p000,
385,por,84,sp000,
385,$,41,zm,
385,"2,671",89,dn0000,
385,por,84,sp000,
385,persona,99,nc0s000,
385,(,107,nc0s000,
385,hab,108,vaip000,
385,doble,112,aq0000,
385,),117,nc0s000,
386,¡,0,faa,
386,L,1,np00000,
386,.,2,fp,
386,A,3,sp000,
386,.,2,fp,
386,a,6,sp000,
386,Italia,8,np00000,
386,$,15,zm,
386,"7,932",16,dn0000,
386,!,21,fat,
386,(,23,nc0s000,
386,Directos,24,aq0000,
386,),32,nc0s000,
387,¡,0,faa,
387,CDMX,1,np00000,
387,a,6,sp000,
387,Río,8,np00000,
387,de,12,sp000,
387,Janeiro,15,np00000,
387,+,23,cc,
387,São,25,np00000,
387,Paulo,29,np00000,
387,$,35,zm,
387,"11,879",36,dn0000,
387,!,42,fat,
387,(,44,z0,
387,Y,45,cc,
387,por,47,sp000,
387,sólo,51,rg,
387,$,35,nc0p000,
387,"3,535",57,z0,
387,agrega,63,vmip000,
387,10,70,dn0000,
387,noches,73,nc0p000,
387,de,12,sp000,
387,hospedaje,83,nc0s000,
387,),92,nc0s000,
388,¡,0,faa,
388,CDMX,1,np00000,
388,a,6,sp000,
388,Punta,8,np00000,
388,Arenas,14,np00000,
388,",",20,fc,
388,Chile,22,np00000,
388,–,28,fg,
388,$,30,zm,
388,"10,501",31,z0,
388,!,37,fat,
389,¡,0,faa,
389,CDMX,1,np00000,
389,a,6,sp000,
389,Perú,8,np00000,
389,+,13,cc,
389,Colombia,15,np00000,
389,$,24,zm,
389,"9,705",25,dn0000,
389,!,30,fat,
389,(,32,z0,
389,Y,33,cc,
389,por,35,sp000,
389,sólo,39,rg,
389,$,24,nc0p000,
389,"2,916",45,z0,
389,agrega,51,vmip000,
389,8,58,dn0000,
389,noches,60,nc0p000,
389,de,67,sp000,
389,hospedaje,70,nc0s000,
389,),79,nc0s000,
390,¡,0,faa,
390,Viaja,1,vmm0000,
390,en,7,sp000,
390,autobús,10,nc0s000,
390,!,17,fat,
390,CDMX,19,np00000,
390,a,3,sp000,
390,Puebla,26,np00000,
390,–,33,fg,
390,$,35,zm,
390,315,36,z0,
390,.,39,fp,
390,Opción,41,nc0s000,
390,de,48,sp000,
390,hotel,51,nc0s000,
390,3,36,dn0000,
390,días,59,nc0p000,
390,y,64,cc,
390,2,66,dn0000,
390,noches,68,nc0p000,
390,por,75,sp000,
390,$,35,nc0p000,
390,816,80,z0,
390,p,42,np00000,
390,/,85,fh,
390,persona,86,nc0s000,
390,(,94,nc0s000,
390,hab,95,vaip000,
390,doble,99,aq0000,
390,),104,nc0s000,
391,¡,0,faa,
391,Todo,1,di0000,
391,México,6,np00000,
391,a,13,sp000,
391,La,15,da0000,
391,Habana,18,np00000,
391,🇨🇺,25,z0,
391,$,28,zm,
391,"3,817",29,dn0000,
391,!,34,fat,
391,Opción,36,np00000,
391,de,43,sp000,
391,hotel,46,nc0s000,
391,4,52,dn0000,
391,días,54,nc0p000,
391,y,59,cc,
391,3,29,z0,
391,noches,63,nc0p000,
391,con,70,sp000,
391,desayunos,74,nc0p000,
391,por,84,sp000,
391,$,28,zm,
391,"1,250",89,dn0000,
391,p,37,np00000,
391,/,96,fh,
391,persona,97,nc0s000,
391,(,105,nc0s000,
391,hab,106,vaip000,
391,doble,110,aq0000,
391,),115,nc0s000,
391,",",30,fc,
391,$,28,nc0p000,
391,"2,110",119,dn0000,
391,todo,125,pi000000,
391,incluido,130,aq0000,
392,¡,0,faa,
392,GDL,1,np00000,
392,a,5,sp000,
392,Chihuahua,7,np00000,
392,–,17,fg,
392,$,19,zm,
392,935,20,dn0000,
392,!,23,fat,
392,Opción,25,np00000,
392,de,32,sp000,
392,hotel,35,nc0s000,
392,5,22,dn0000,
392,días,43,nc0p000,
392,y,48,cc,
392,4,50,z0,
392,noches,52,nc0p000,
392,por,59,sp000,
392,$,19,zm,
392,"1,762",64,dn0000,
392,p,26,np00000,
392,/,71,fh,
392,persona,72,nc0s000,
392,(,80,nc0s000,
392,hab,81,vaip000,
392,doble,85,aq0000,
392,),90,nc0s000,
393,¡,0,faa,
393,CUN,1,np00000,
393,a,5,sp000,
393,Montreal,7,np00000,
393,",",15,fc,
393,Canadá,17,np00000,
393,–,24,fg,
393,$,26,zm,
393,"5,124",27,dn0000,
393,!,32,fat,
393,Opción,34,np00000,
393,de,41,sp000,
393,hotel,44,nc0s000,
393,6,50,dn0000,
393,días,52,nc0p000,
393,y,57,cc,
393,5,27,dn0000,
393,noches,61,nc0p000,
393,por,68,sp000,
393,$,26,zm,
393,"2,770",73,dn0000,
393,por,68,sp000,
393,persona,83,nc0s000,
393,(,91,nc0s000,
393,hab,92,vaip000,
393,doble,96,aq0000,
393,),101,nc0s000,
394,¡,0,faa,
394,CDMX,1,np00000,
394,a,6,sp000,
394,Ciudad,8,np00000,
